"","REG_ID","TIME","GDP_PC","POP","REG_ID_M","iso3","Regional name (eng)","metro_code","metro_name","metro_lev1","metro_large","metro_far"
"15181","JPA01","2018",35762,5293000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15182","JPA01","2019",35754.1181600622,5259000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15183","JPA01","2020",34267.2439252685,5224614,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15184","JPB02","2000",27845.6693724069,1476000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15185","JPB02","2001",27887,1474000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15186","JPB02","2002",27803,1469000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15187","JPB02","2003",28073,1462000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15188","JPB02","2004",28514,1452000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15189","JPB02","2005",28310,1437000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15190","JPB02","2006",30517,1423000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15191","JPB02","2007",30836,1407000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15192","JPB02","2008",29565,1392000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15193","JPB02","2009",29765,1379000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15194","JPB02","2010",30613,1373000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15195","JPB02","2011",31496,1363000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15196","JPB02","2012",32251,1350000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15197","JPB02","2013",32188,1335000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15198","JPB02","2014",32543,1321000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15199","JPB02","2015",33425,1308600,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15200","JPB02","2016",33592,1295000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15201","JPB02","2017",33300,1282000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15202","JPB02","2018",33228,1268000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15203","JPB02","2019",33220.6766462319,1253000,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15204","JPB02","2020",31839.1583566025,1237984,NA,"JPN","Aomori","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15205","JPB03","2000",29290.5248097746,1416000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15206","JPB03","2001",29334,1413000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15207","JPB03","2002",29567,1407000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15208","JPB03","2003",29844,1402000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15209","JPB03","2004",30314,1395000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15210","JPB03","2005",30158,1385000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15211","JPB03","2006",29975,1375000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15212","JPB03","2007",30195,1364000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15213","JPB03","2008",29167,1352000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15214","JPB03","2009",28860,1340000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15215","JPB03","2010",29319,1330000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15216","JPB03","2011",30377,1314000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15217","JPB03","2012",32112,1303000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15218","JPB03","2013",33722,1295000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15219","JPB03","2014",34243,1284000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15220","JPB03","2015",34493,1279800,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15221","JPB03","2016",34674,1268000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15222","JPB03","2017",35843,1254000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15223","JPB03","2018",36814,1240000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15224","JPB03","2019",36805.8863023469,1226000,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15225","JPB03","2020",35275.2731353066,1210534,NA,"JPN","Iwate","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15226","JPB04","2000",32576.6473007055,2365000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15227","JPB04","2001",32625,2371000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15228","JPB04","2002",32231,2371000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15229","JPB04","2003",32530,2373000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15230","JPB04","2004",32779,2371000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15231","JPB04","2005",33177,2360000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15232","JPB04","2006",34187,2355000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15233","JPB04","2007",33705,2347000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15234","JPB04","2008",32688,2340000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15235","JPB04","2009",32065,2336000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15236","JPB04","2010",32765,2348000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15237","JPB04","2011",32719,2327000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15238","JPB04","2012",35469,2325000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15239","JPB04","2013",36708,2328000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15240","JPB04","2014",37806,2328000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15241","JPB04","2015",38561,2334200,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15242","JPB04","2016",38714,2332000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15243","JPB04","2017",39142,2326000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15244","JPB04","2018",39491,2320000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15245","JPB04","2019",39482.2962993965,2312000,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15246","JPB04","2020",37840.3816859453,2301996,"JP06M","JPN","Miyagi","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15247","JPB05","2000",29262.5663078767,1189000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15248","JPB05","2001",29306,1184000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15249","JPB05","2002",29400,1176000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15250","JPB05","2003",29748,1167000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15251","JPB05","2004",29763,1159000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15252","JPB05","2005",29934,1146000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15253","JPB05","2006",30365,1134000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15254","JPB05","2007",30192,1121000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15255","JPB05","2008",28820,1108000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15256","JPB05","2009",28686,1096000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15257","JPB05","2010",29544,1086000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15258","JPB05","2011",30568,1075000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15259","JPB05","2012",30869,1063000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15260","JPB05","2013",31556,1050000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15261","JPB05","2014",31736,1037000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15262","JPB05","2015",31969,1022800,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15263","JPB05","2016",32672,1011000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15264","JPB05","2017",34402,999000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15265","JPB05","2018",34425,985000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15266","JPB05","2019",34417.4128309418,972000,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15267","JPB05","2020",32986.1269539558,959502,NA,"JPN","Akita","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15268","JPB06","2000",28658.4629632965,1244000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15269","JPB06","2001",28701,1241000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15270","JPB06","2002",28831,1235000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15271","JPB06","2003",28951,1230000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15272","JPB06","2004",29737,1223000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15273","JPB06","2005",29848,1216000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15274","JPB06","2006",32332,1208000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15275","JPB06","2007",33399,1198000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15276","JPB06","2008",30812,1188000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15277","JPB06","2009",29900,1179000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15278","JPB06","2010",31344,1169000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15279","JPB06","2011",31489,1161000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15280","JPB06","2012",32204,1152000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15281","JPB06","2013",33846,1141000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15282","JPB06","2014",33191,1131000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15283","JPB06","2015",33901,1123000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15284","JPB06","2016",35033,1114000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15285","JPB06","2017",37357,1103000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15286","JPB06","2018",37713,1092000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15287","JPB06","2019",37704.688165383,1080000,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15288","JPB06","2020",36136.6973366604,1068027,NA,"JPN","Yamagata","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15289","JPB07","2000",32946.0989329281,2127000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15290","JPB07","2001",32995,2125000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15291","JPB07","2002",32741,2120000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15292","JPB07","2003",32396,2113000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15293","JPB07","2004",34190,2106000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15294","JPB07","2005",34632,2091000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15295","JPB07","2006",37241,2080000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15296","JPB07","2007",36898,2067000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15297","JPB07","2008",35453,2052000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15298","JPB07","2009",34208,2040000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15299","JPB07","2010",34495,2029000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15300","JPB07","2011",32718,1990000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15301","JPB07","2012",35332,1962000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15302","JPB07","2013",38188,1946000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15303","JPB07","2014",38871,1935000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15304","JPB07","2015",39037,1913600,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15305","JPB07","2016",39568,1903000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15306","JPB07","2017",40205,1886000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15307","JPB07","2018",40739,1869000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15308","JPB07","2019",40730.0212438559,1852000,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15309","JPB07","2020",39036.2186195266,1833152,NA,"JPN","Fukushima","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"15310","JPC08","2000",33052.9403508952,2986000,"JP21M","JPN","Ibaraki","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15311","JPC08","2001",33102,2992000,"JP21M","JPN","Ibaraki","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15312","JPC08","2002",34067,2990000,"JP21M","JPN","Ibaraki","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
